;STATION;NAME;DATE;PRCP;SNOW;TAVG;TMAX;TMIN
66441;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-02;0.0;0.0;29.0;50.0;20.0
66442;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-03;0.0;0.0;32.0;43.0;22.0
66443;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-04;0.0;0.0;38.0;47.0;30.0
66444;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-05;0.0;0.0;38.0;49.0;27.0
66445;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-06;0.0;0.0;38.0;48.0;30.0
66446;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-07;0.0;0.0;45.0;59.0;30.0
66447;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-08;0.0;0.0;40.0;57.0;25.0
66448;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-09;0.0;0.0;51.0;65.0;37.0
66449;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-10;0.22;2.4;34.0;37.0;26.0
66450;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-11;0.0;0.0;31.0;40.0;19.0
66451;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-12;0.0;0.0;24.0;39.0;12.0
66452;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-13;0.0;0.0;40.0;60.0;29.0
66453;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-14;0.0;0.0;38.0;46.0;23.0
66454;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-15;0.03;0.2;33.0;34.0;28.0
66455;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-16;0.0;0.0;32.0;35.0;29.0
66456;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-17;0.0;0.0;34.0;43.0;27.0
66457;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-18;0.0;0.0;35.0;52.0;18.0
66458;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-19;0.0;0.0;40.0;55.0;26.0
66459;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-20;0.0;0.0;47.0;63.0;37.0
66460;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-21;0.02;0.0;47.0;51.0;30.0
66461;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-22;0.0;0.0;37.0;53.0;19.0
66462;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-23;0.0;0.0;43.0;56.0;30.0
66463;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-24;0.0;0.0;37.0;49.0;23.0
66464;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-25;0.0;0.0;36.0;55.0;18.0
66465;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-26;0.0;0.0;39.0;50.0;29.0
66466;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-27;0.0;0.0;41.0;49.0;21.0
66467;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-28;0.0;0.0;32.0;48.0;14.0
66468;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-29;0.0;0.0;50.0;77.0;32.0
66469;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-30;0.0;0.0;32.0;31.0;18.0
66470;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-03-31;0.0;0.0;24.0;34.0;14.0
66471;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-01;0.0;0.0;32.0;53.0;17.0
66472;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-02;0.0;0.0;48.0;67.0;37.0
66473;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-03;0.0;0.0;49.0;72.0;23.0
66474;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-04;0.0;0.0;56.0;71.0;35.0
66475;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-05;0.0;0.0;57.0;72.0;43.0
66476;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-06;0.06;0.0;48.0;56.0;30.0
66477;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-07;0.3;0.0;47.0;50.0;43.0
66478;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-08;0.73;;44.0;44.0;40.0
66479;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-09;0.12;0.0;43.0;52.0;37.0
66480;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-10;0.0;0.0;44.0;58.0;30.0
66481;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-11;0.0;0.0;44.0;59.0;30.0
66482;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-12;0.06;0.3;41.0;42.0;27.0
66483;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-13;0.17;1.3;28.0;31.0;25.0
66484;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-14;0.01;0.2;30.0;35.0;28.0
66485;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-15;0.0;0.0;33.0;42.0;30.0
66486;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-16;0.0;0.0;40.0;54.0;34.0
66487;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-17;0.0;0.0;43.0;60.0;30.0
66488;USW00014914;FARGO HECTOR INTERNATIONAL AIRPORT, ND US;2021-04-18;0.04;0.2;40.0;53.0;27.0
66489;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-01;0.06;0.0;17.0;32.0;8.0
66490;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-02;0.0;0.0;27.0;31.0;22.0
66491;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-03;0.0;0.0;24.0;29.0;9.0
66492;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-04;0.0;0.0;15.0;21.0;5.0
66493;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-05;0.0;0.0;26.0;38.0;17.0
66494;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-06;0.0;0.0;19.0;31.0;4.0
66495;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-07;0.0;0.0;12.0;23.0;-18.0
66496;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-08;0.03;0.2;-10.0;9.0;-23.0
66497;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-09;0.0;0.0;12.0;17.0;4.0
66498;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-10;0.0;0.0;-1.0;5.0;-23.0
66499;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-11;0.0;0.0;-16.0;2.0;-27.0
66500;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-12;0.0;0.0;7.0;15.0;2.0
66501;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-13;0.0;0.1;18.0;23.0;15.0
66502;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-14;0.01;0.6;10.0;22.0;-10.0
66503;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-15;0.15;2.1;-6.0;-4.0;-22.0
66504;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-16;0.0;0.0;-20.0;-7.0;-30.0
66505;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-17;0.11;1.6;6.0;23.0;-7.0
66506;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-18;0.36;5.2;10.0;19.0;-1.0
66507;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-19;0.02;0.3;0.0;5.0;-13.0
66508;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-20;0.0;0.0;-9.0;2.0;-19.0
66509;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-21;0.0;0.0;5.0;23.0;-3.0
66510;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-22;0.0;0.0;17.0;24.0;7.0
66511;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-23;0.0;0.0;22.0;26.0;21.0
66512;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-24;0.0;0.0;23.0;26.0;21.0
66513;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-25;0.0;0.0;23.0;23.0;20.0
66514;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-26;0.0;0.0;21.0;22.0;15.0
66515;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-27;0.0;0.3;13.0;15.0;-8.0
66516;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-28;0.0;0.0;0.0;11.0;-10.0
66517;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-29;0.04;0.3;14.0;20.0;11.0
66518;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-30;0.0;0.0;21.0;24.0;20.0
66519;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-01-31;0.0;0.0;24.0;28.0;20.0
66520;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-01;0.0;0.0;24.0;41.0;9.0
66521;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-02;0.0;0.0;35.0;40.0;25.0
66522;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-03;0.0;0.0;17.0;25.0;-9.0
66523;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-04;0.0;0.0;-1.0;11.0;-11.0
66524;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-05;0.0;0.0;10.0;24.0;2.0
66525;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-06;0.01;0.6;10.0;13.0;-4.0
66526;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-07;0.0;0.0;-6.0;0.0;-15.0
66527;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-08;0.01;0.2;3.0;16.0;-5.0
66528;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-09;0.0;0.0;11.0;25.0;-2.0
66529;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-10;0.0;0.0;17.0;25.0;11.0
66530;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-11;0.0;0.0;19.0;30.0;9.0
66531;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-12;0.01;0.2;1.0;29.0;-25.0
66532;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-13;0.0;0.0;-16.0;0.0;-28.0
66533;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-14;0.07;1.2;-3.0;21.0;-12.0
66534;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-15;0.0;0.0;20.0;26.0;-9.0
66535;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-16;0.0;0.0;-1.0;14.0;-14.0
66536;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-17;0.01;0.2;15.0;20.0;9.0
66537;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-18;0.0;0.0;6.0;11.0;-13.0
66538;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-19;0.0;0.0;-9.0;2.0;-18.0
66539;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-20;0.0;0.0;-4.0;18.0;-17.0
66540;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-21;0.0;0.0;20.0;38.0;12.0
66541;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-22;0.0;0.0;19.0;33.0;7.0
66542;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-23;0.0;0.0;27.0;36.0;16.0
66543;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-24;0.0;0.0;18.0;31.0;4.0
66544;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-25;0.0;0.0;15.0;19.0;5.0
66545;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-26;0.01;0.2;10.0;16.0;-1.0
66546;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-27;0.0;0.0;4.0;14.0;-6.0
66547;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-28;0.0;0.0;12.0;22.0;4.0
66548;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-02-29;0.0;0.0;25.0;33.0;22.0
66549;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-01;0.0;0.0;30.0;37.0;19.0
66550;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-02;0.0;0.0;22.0;35.0;8.0
66551;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-03;0.0;0.0;29.0;33.0;12.0
66552;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-04;0.0;0.0;21.0;36.0;8.0
66553;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-05;0.0;0.2;31.0;36.0;14.0
66554;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-06;0.0;0.0;21.0;34.0;9.0
66555;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-07;0.0;0.0;32.0;38.0;25.0
66556;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-08;0.0;0.0;27.0;32.0;13.0
66557;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-09;0.0;0.0;12.0;16.0;6.0
66558;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-10;0.0;0.0;19.0;30.0;13.0
66559;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-11;0.0;0.0;29.0;40.0;22.0
66560;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-12;0.0;0.0;33.0;36.0;22.0
66561;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-13;0.0;0.0;20.0;22.0;8.0
66562;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-14;0.0;0.0;12.0;19.0;5.0
66563;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-15;0.14;1.5;17.0;28.0;8.0
66564;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-16;0.01;0.2;24.0;30.0;15.0
66565;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-17;0.0;0.0;21.0;29.0;10.0
66566;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-18;0.05;0.7;23.0;26.0;16.0
66567;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-19;0.05;1.8;15.0;16.0;7.0
66568;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-20;0.0;0.0;8.0;19.0;-9.0
66569;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-21;0.01;0.0;8.0;29.0;-10.0
66570;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-22;0.0;0.0;26.0;39.0;11.0
66571;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-23;0.0;0.0;24.0;34.0;9.0
66572;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-24;0.0;0.0;33.0;36.0;31.0
66573;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-25;0.0;0.0;29.0;33.0;14.0
66574;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-26;0.0;0.0;22.0;34.0;12.0
66575;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-27;0.0;0.0;31.0;44.0;23.0
66576;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-28;0.0;0.0;31.0;42.0;22.0
66577;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-29;0.0;0.0;34.0;43.0;27.0
66578;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-30;0.0;0.0;32.0;49.0;24.0
66579;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-03-31;0.0;0.0;40.0;49.0;33.0
66580;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-01;0.1;0.0;42.0;51.0;31.0
66581;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-02;0.47;4.2;27.0;31.0;16.0
66582;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-03;0.01;0.4;17.0;19.0;0.0
66583;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-04;0.0;0.0;10.0;27.0;-5.0
66584;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-05;0.0;0.0;26.0;39.0;11.0
66585;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-06;0.0;0.0;39.0;47.0;35.0
66586;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-07;0.0;0.0;38.0;43.0;29.0
66587;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-08;0.0;0.0;36.0;43.0;28.0
66588;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-09;0.0;0.2;31.0;39.0;25.0
66589;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-10;0.0;0.0;35.0;47.0;25.0
66590;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-11;0.0;0.0;35.0;40.0;30.0
66591;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-12;0.01;0.0;29.0;31.0;20.0
66592;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-13;0.04;1.1;22.0;27.0;11.0
66593;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-14;0.01;0.1;17.0;26.0;4.0
66594;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-15;0.0;0.0;24.0;36.0;14.0
66595;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-16;0.0;0.0;29.0;41.0;16.0
66596;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-17;0.0;0.0;36.0;52.0;22.0
66597;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-18;0.0;0.0;45.0;56.0;31.0
66598;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-19;0.0;0.0;36.0;50.0;21.0
66599;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-20;0.0;0.0;41.0;44.0;25.0
66600;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-21;0.0;0.0;30.0;39.0;22.0
66601;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-22;0.0;0.0;41.0;58.0;31.0
66602;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-23;0.21;0.0;49.0;65.0;37.0
66603;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-24;0.0;0.0;49.0;65.0;33.0
66604;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-25;0.0;0.0;48.0;60.0;36.0
66605;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-26;0.05;0.0;52.0;65.0;34.0
66606;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-27;0.0;0.0;55.0;68.0;36.0
66607;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-28;0.04;0.0;55.0;63.0;46.0
66608;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-29;0.0;0.0;52.0;63.0;38.0
66609;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-04-30;0.0;0.0;52.0;70.0;32.0
66610;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-01;0.03;0.0;57.0;62.0;45.0
66611;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-02;0.0;0.0;53.0;64.0;35.0
66612;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-03;0.0;0.0;40.0;51.0;30.0
66613;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-04;0.4;0.0;42.0;49.0;34.0
66614;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-05;0.13;0.0;45.0;53.0;39.0
66615;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-06;0.0;0.0;48.0;62.0;33.0
66616;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-07;0.0;0.0;41.0;50.0;26.0
66617;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-08;0.0;0.0;38.0;52.0;25.0
66618;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-09;0.17;0.0;40.0;47.0;33.0
66619;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-10;0.0;0.0;41.0;51.0;30.0
66620;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-11;0.0;0.0;36.0;48.0;23.0
66621;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-12;0.0;0.0;37.0;52.0;18.0
66622;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-13;0.28;0.0;46.0;50.0;42.0
66623;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-14;0.0;0.0;49.0;64.0;34.0
66624;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-15;0.0;0.0;48.0;68.0;30.0
66625;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-16;0.0;0.0;56.0;72.0;35.0
66626;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-17;0.0;0.0;59.0;75.0;37.0
66627;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-18;0.0;0.0;62.0;79.0;42.0
66628;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-19;0.0;0.0;64.0;77.0;47.0
66629;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-20;0.0;0.0;64.0;74.0;54.0
66630;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-21;0.0;0.0;65.0;73.0;56.0
66631;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-22;0.0;0.0;65.0;75.0;58.0
66632;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-23;0.0;0.0;67.0;78.0;56.0
66633;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-24;0.0;0.0;65.0;73.0;53.0
66634;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-25;0.0;0.0;60.0;73.0;51.0
66635;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-26;0.04;0.0;64.0;77.0;54.0
66636;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-27;0.0;0.0;67.0;81.0;50.0
66637;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-28;0.0;0.0;59.0;65.0;46.0
66638;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-29;0.0;0.0;53.0;64.0;41.0
66639;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-30;0.0;0.0;52.0;68.0;32.0
66640;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-05-31;0.0;0.0;59.0;81.0;37.0
66641;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-01;0.01;0.0;77.0;94.0;62.0
66642;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-02;0.0;0.0;72.0;85.0;52.0
66643;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-03;0.02;0.0;69.0;85.0;47.0
66644;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-04;0.02;0.0;70.0;83.0;50.0
66645;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-05;0.0;0.0;65.0;77.0;47.0
66646;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-06;0.02;0.0;60.0;72.0;45.0
66647;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-07;0.62;0.0;72.0;95.0;58.0
66648;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-08;0.07;0.0;75.0;87.0;65.0
66649;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-09;0.28;0.0;65.0;71.0;56.0
66650;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-10;0.0;0.0;60.0;72.0;50.0
66651;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-11;0.02;0.0;63.0;79.0;46.0
66652;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-12;0.0;0.0;59.0;70.0;46.0
66653;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-13;0.0;0.0;63.0;77.0;50.0
66654;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-14;0.0;0.0;70.0;83.0;59.0
66655;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-15;0.0;0.0;78.0;88.0;66.0
66656;USW00014916;GRAND FORKS INTERNATIONAL AIRPORT, ND US;2020-06-16;0.0;0.0;78.0;97.0;59.0
